WKT,nama,deskripsi
"POLYGON ((106.9145756 -6.364388, 106.9049626 -6.3616584, 106.9015294 -6.3691649, 106.8843632 -6.3671177, 106.8733769 -6.3589287, 106.871317 -6.3527869, 106.8617039 -6.3555166, 106.8562108 -6.3534693, 106.8568974 -6.3480099, 106.8520909 -6.3432328, 106.8493443 -6.3357259, 106.8431645 -6.3411855, 106.8335515 -6.3425503, 106.8390446 -6.3452801, 106.8335515 -6.356199, 106.8163853 -6.3555166, 106.8115788 -6.3637056, 106.8005925 -6.3657529, 106.7930394 -6.3637056, 106.7923527 -6.3473274, 106.7992192 -6.3411855, 106.7992192 -6.334361, 106.8088322 -6.3152519, 106.7793065 -6.3159344, 106.7789459 -6.323339, 106.7775726 -6.3311873, 106.7731094 -6.3380119, 106.7744827 -6.3444951, 106.7724228 -6.3502958, 106.7700195 -6.3533667, 106.7713928 -6.3567789, 106.7624664 -6.3571201, 106.7597198 -6.3584849, 106.7566299 -6.3608734, 106.7514801 -6.360191, 106.720109 -6.3604895, 106.7196798 -6.3610013, 106.7203665 -6.3612146, 106.7211818 -6.3630059, 106.7201519 -6.3642428, 106.7177915 -6.3641149, 106.7168474 -6.3656076, 106.7181778 -6.3671431, 106.7173624 -6.3686785, 106.7168903 -6.3698727, 106.7176628 -6.370811, 106.7179203 -6.3713655, 106.7202377 -6.3727303, 106.7212677 -6.3735833, 106.7227268 -6.374223, 106.7225551 -6.3747775, 106.7213964 -6.3752893, 106.7207098 -6.3762276, 106.7213964 -6.3766114, 106.7228985 -6.3763982, 106.7236709 -6.3766114, 106.7227268 -6.3775071, 106.7224264 -6.3788719, 106.7218685 -6.3790425, 106.7216539 -6.3796822, 106.7219972 -6.3798955, 106.7223406 -6.3805352, 106.7234134 -6.3813029, 106.7227268 -6.3821985, 106.722641 -6.3838618, 106.7218256 -6.3847575, 106.7218256 -6.385909, 106.7222118 -6.3862928, 106.7225981 -6.386037, 106.7232847 -6.3868899, 106.7235851 -6.3867193, 106.7244005 -6.3867193, 106.7255163 -6.3855252, 106.7263317 -6.3853546, 106.7271471 -6.385909, 106.7280483 -6.3859517, 106.7278766 -6.3865487, 106.7265892 -6.3870605, 106.7259025 -6.3881268, 106.7268467 -6.3888944, 106.7276191 -6.3884679, 106.72822 -6.3876576, 106.7285633 -6.3885959, 106.7287779 -6.3897901, 106.7269325 -6.3894062, 106.7272329 -6.3901312, 106.7268038 -6.3916239, 106.7274046 -6.3920931, 106.7273617 -6.3932019, 106.7285633 -6.3941402, 106.72822 -6.3944387, 106.7273617 -6.3940976, 106.7265892 -6.3947799, 106.7262029 -6.3953344, 106.7262459 -6.3961447, 106.7268038 -6.3964859, 106.7275762 -6.3957182, 106.7287349 -6.3959741, 106.7293787 -6.3964006, 106.7287349 -6.3973388, 106.7287349 -6.3981918, 106.7285633 -6.3987036, 106.7290354 -6.3990021, 106.7309236 -6.3990874, 106.7299366 -6.4000257, 106.7295933 -6.4004521, 106.7298078 -6.402158, 106.7302799 -6.4019875, 106.7306232 -6.402286, 106.7311811 -6.4020301, 106.7314815 -6.4024992, 106.7311382 -6.4027978, 106.7313099 -6.4046743, 106.7319965 -6.4046743, 106.7321682 -6.4049728, 106.7317819 -6.4052713, 106.7319965 -6.4056551, 106.7325544 -6.4054419, 106.7328548 -6.4056978, 106.7323398 -6.4059537, 106.7324686 -6.4066787, 106.7318249 -6.4067213, 106.7314386 -6.4070625, 106.7314386 -6.4077449, 106.7320394 -6.4082993, 106.7316961 -6.4097066, 106.7309236 -6.4097066, 106.7307091 -6.410261, 106.7309665 -6.4119669, 106.7304086 -6.4145257, 106.7311382 -6.4146963, 106.7323828 -6.4143551, 106.7346144 -6.4165728, 106.7353868 -6.4178948, 106.7361593 -6.4179375, 106.7364597 -6.4184066, 106.7369747 -6.4185771, 106.7372322 -6.4190463, 106.7369318 -6.4199845, 106.7354297 -6.4204536, 106.736288 -6.4210506, 106.7353439 -6.4226712, 106.7359447 -6.4240785, 106.7368889 -6.4238226, 106.7366314 -6.4246329, 106.7357301 -6.4248035, 106.735301 -6.4261255, 106.7335415 -6.4265946, 106.7328119 -6.4265946, 106.7325973 -6.427149, 106.7335415 -6.4285136, 106.7329407 -6.4292386, 106.7341423 -6.4296224, 106.7350864 -6.4308591, 106.7356872 -6.4309018, 106.7365026 -6.4320959, 106.7359447 -6.432565, 106.7358589 -6.4341428, 106.7367172 -6.4346119, 106.7370605 -6.4361471, 106.7370605 -6.4368721, 106.7376613 -6.4380235, 106.7382192 -6.4385459, 106.7384231 -6.4390043, 106.7515338 -6.4366387, 106.7604602 -6.4390268, 106.7868961 -6.4386857, 106.7941058 -6.4414149, 106.7968524 -6.4455088, 106.7954791 -6.4530141, 106.8057788 -6.4533552, 106.8037189 -6.4434619, 106.8246616 -6.4420972, 106.8284381 -6.4461911, 106.8250049 -6.4499437, 106.8239749 -6.4567667, 106.8298114 -6.4571078, 106.8356479 -6.4547198, 106.8380511 -6.4489203, 106.8462909 -6.4417561, 106.8428577 -6.4400503, 106.8445743 -6.4366387, 106.8517841 -6.4366387, 106.8531573 -6.4455088, 106.8572772 -6.4571078, 106.8747867 -6.4571078, 106.8789066 -6.4577901, 106.8806232 -6.4605193, 106.8833698 -6.4530141, 106.884743 -6.4472145, 106.884743 -6.4420972, 106.8874896 -6.443803, 106.8874896 -6.4397091, 106.8864597 -6.4356152, 106.8919528 -6.4332271, 106.8905795 -6.4298155, 106.8967593 -6.4270862, 106.8998492 -6.4178747, 106.9036258 -6.4175335, 106.9067157 -6.4158276, 106.9053424 -6.4124159, 106.909119 -6.4113924, 106.9139255 -6.4124159, 106.9173587 -6.4079806, 106.9180454 -6.3960392, 106.9039691 -6.3929686, 106.8991626 -6.3950157, 106.8977893 -6.391945, 106.9025958 -6.3909214, 106.9041408 -6.3875095, 106.9046558 -6.3811974, 106.906544 -6.3777855, 106.908089 -6.3757383, 106.9115222 -6.3709615, 106.9145756 -6.364388))",Kota Administrasi Depok,
