WKT,nama,deskripsi
"POLYGON ((106.8509005 -6.2327841, 106.8506859 -6.233424, 106.8507503 -6.234192, 106.8512867 -6.2347039, 106.8524454 -6.2351518, 106.8527458 -6.2359837, 106.8525956 -6.2367303, 106.8517588 -6.2398872, 106.8527244 -6.2420843, 106.8539475 -6.2420203, 106.8532608 -6.2411457, 106.8530462 -6.2405058, 106.8529604 -6.2395246, 106.8532179 -6.2386074, 106.8536685 -6.2369223, 106.8535612 -6.2359837, 106.8532608 -6.2347039, 106.852896 -6.2347466, 106.8525312 -6.233488, 106.8516515 -6.2335307, 106.8513082 -6.2335094, 106.8513511 -6.2330614, 106.8509005 -6.2327841))",Tebet Echo Park,
