WKT,nama,deskripsi
"POLYGON ((106.7982674 -6.2157584, 106.7983317 -6.220174, 106.7984176 -6.2206006, 106.80022 -6.2213899, 106.8030953 -6.2226484, 106.8047476 -6.2246749, 106.8087602 -6.2220725, 106.808331 -6.2213259, 106.8082881 -6.215801, 106.8062067 -6.2156304, 106.8061209 -6.2146705, 106.806314 -6.2142865, 106.8063354 -6.2135186, 106.8061423 -6.2127719, 106.7983103 -6.2146278, 106.798203 -6.2150118, 106.7982674 -6.2157584))",Area GBK,
