WKT,nama,deskripsi
"POLYGON ((106.8160527 -6.3080004, 106.8157952 -6.3084697, 106.8157093 -6.3094721, 106.8157523 -6.3098773, 106.816117 -6.3106451, 106.8169968 -6.3105384, 106.8173401 -6.3107304, 106.8171899 -6.310965, 106.8172543 -6.3113915, 106.8176834 -6.3113702, 106.8175976 -6.3121593, 106.8177907 -6.3146973, 106.8171899 -6.3151025, 106.8164604 -6.3150386, 106.8162672 -6.315913, 106.8165891 -6.3161689, 106.8175547 -6.3162969, 106.8179409 -6.3161263, 106.8182413 -6.3163822, 106.8190782 -6.3167234, 106.819164 -6.3172566, 106.8212883 -6.3174699, 106.8235199 -6.3173419, 106.8236916 -6.3176618, 106.8248718 -6.3177471, 106.8253868 -6.3137163, 106.8257944 -6.3112209, 106.8264811 -6.3114129, 106.826803 -6.3104105, 106.8269961 -6.3086829, 106.8250434 -6.3085763, 106.8245499 -6.3083417, 106.8246143 -6.3063795, 106.8240349 -6.3063582, 106.8229406 -6.3064009, 106.8223183 -6.3066781, 106.8205802 -6.3065288, 106.8205802 -6.3060383, 106.8205159 -6.3057824, 106.8188851 -6.3053771, 106.8166106 -6.3050146, 106.8161385 -6.3050785, 106.8162029 -6.305953, 106.8169539 -6.306998, 106.8168251 -6.3073819, 106.8165891 -6.3078938, 106.8160527 -6.3080004))",Ragunan Zoo,
