WKT,nama,deskripsi
"POLYGON ((106.8231249 -6.1721657, 106.8231249 -6.1765177, 106.8230605 -6.1797603, 106.8232751 -6.1801016, 106.8237257 -6.1803789, 106.8308497 -6.180123, 106.8311071 -6.1798456, 106.8309999 -6.1794403, 106.830399 -6.178843, 106.8306136 -6.1784376, 106.829927 -6.1777123, 106.8299913 -6.175771, 106.8299699 -6.1738724, 106.8297339 -6.1734457, 106.8293262 -6.1732537, 106.829133 -6.1728697, 106.8292189 -6.172187, 106.8292832 -6.171867, 106.8290687 -6.1715684, 106.8288326 -6.171483, 106.8236399 -6.1714404, 106.8233609 -6.171547, 106.8231249 -6.1717817, 106.8231249 -6.1721657))",Area Monas,
