WKT,nama,deskripsi
"POLYGON ((106.8835386 -6.2990473, 106.8843111 -6.3023745, 106.8861994 -6.30455, 106.8892464 -6.3054884, 106.8937096 -6.3063842, 106.8983015 -6.3077918, 106.9008335 -6.3100952, 106.9029364 -6.3112469, 106.9047817 -6.3112042, 106.9053396 -6.3072373, 106.9060692 -6.3021186, 106.9058975 -6.2993459, 106.9019493 -6.2993459, 106.901091 -6.2989194, 106.8987736 -6.2993459, 106.8978295 -6.2986208, 106.8937954 -6.2990047, 106.8900189 -6.2989194, 106.886414 -6.298962, 106.8835386 -6.2990473))",Taman Mini Indonesia Indah,
